sample_name,FigD_label
F2S4_160907_008_B01,ALM-c
F2S4_160907_008_C01,ALM-c
F2S4_160907_008_D01,ALM-c
F2S4_160907_008_E01,ALM-c
F2S4_160907_008_F01,ALM-c
F2S4_160907_008_G01,ALM-c
F2S4_160907_008_H01,ALM-c
F2S4_160907_009_A01,ALM-c
F2S4_160907_009_B01,ALM-c
F2S4_160907_009_C01,ALM-c
F2S4_160907_009_D01,ALM-c
F2S4_160907_009_E01,ALM-c
F2S4_160907_009_F01,ALM-c
F2S4_160907_009_G01,ALM-c
F2S4_160907_009_H01,ALM-c
F2S4_160907_010_A01,ALM-c
F2S4_160907_010_B01,ALM-c
F2S4_160907_010_C01,ALM-c
F2S4_160907_010_D01,ALM-c
F2S4_160907_010_E01,ALM-c
F2S4_160907_010_F01,ALM-c
F2S4_160907_010_G01,ALM-c
F2S4_160907_010_H01,ALM-c
F2S4_160907_011_A01,ALM-c
F2S4_160907_011_B01,ALM-c
F2S4_160907_011_C01,ALM-c
F2S4_160907_011_D01,ALM-c
F2S4_160907_011_E01,ALM-c
F2S4_160907_011_F01,ALM-c
F2S4_160907_011_G01,ALM-c
F2S4_160907_011_H01,ALM-c
F2S4_160907_012_A01,ALM-c
F2S4_160907_012_B01,ALM-c
F2S4_160907_012_C01,ALM-c
F2S4_160907_012_D01,ALM-c
F2S4_160907_012_E01,ALM-c
F2S4_160907_012_F01,ALM-c
F2S4_160907_012_G01,ALM-c
F2S4_160907_012_H01,ALM-c
F2S4_160907_013_A01,ALM-c
F2S4_160907_013_B01,ALM-c
F2S4_160907_013_C01,ALM-c
F2S4_160907_013_D01,ALM-c
F2S4_160907_013_E01,ALM-c
F2S4_160907_013_F01,ALM-c
F2S4_160907_013_G01,ALM-c
F2S4_160907_013_H01,ALM-c
F2S4_160907_014_A01,ALM-c
F2S4_160907_014_B01,ALM-c
F2S4_160907_014_C01,ALM-c
F2S4_160907_014_D01,ALM-c
F2S4_160907_014_E01,ALM-c
F2S4_160907_014_F01,ALM-c
F2S4_160907_014_G01,ALM-c
F2S4_160907_014_H01,ALM-c
F2S4_160907_015_A01,ALM-c
F2S4_160907_015_B01,ALM-c
F2S4_160907_015_C01,ALM-c
F2S4_160907_015_D01,ALM-c
F2S4_160907_015_E01,ALM-c
F2S4_160907_015_F01,ALM-c
F2S4_160907_015_G01,ALM-c
F2S4_160907_015_H01,ALM-c
F2S4_160907_016_A01,ALM-c
F2S4_160907_016_B01,ALM-c
F2S4_160907_016_C01,ALM-c
F2S4_160907_016_D01,ALM-c
F2S4_160907_016_E01,ALM-c
F2S4_160907_016_F01,ALM-c
F2S4_160907_016_G01,ALM-c
F2S4_160907_016_H01,ALM-c
F2S4_160907_017_A01,ALM-c
F2S4_160907_017_B01,ALM-c
F2S4_160907_017_C01,ALM-c
F2S4_160907_017_D01,ALM-c
F2S4_160907_017_E01,ALM-c
F2S4_160907_017_F01,ALM-c
F2S4_160907_017_G01,ALM-c
F2S4_160907_017_H01,ALM-c
F2S4_160907_018_A01,ALM-c
F2S4_160907_018_B01,ALM-c
F2S4_160907_018_C01,ALM-c
F2S4_160907_018_D01,ALM-c
F2S4_160907_018_E01,ALM-c
F2S4_160907_018_F01,ALM-c
F2S4_160907_018_G01,ALM-c
F2S4_160907_018_H01,ALM-c
F2S4_160907_019_A01,ALM-c
F2S4_160907_019_B01,ALM-c
F2S4_160907_019_C01,ALM-c
F2S4_160907_019_D01,ALM-c
F2S4_160907_019_E01,ALM-c
F2S4_160907_019_F01,ALM-c
F2S4_160907_019_G01,ALM-c
F2S4_160907_019_H01,ALM-c
F2S4_160908_001_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_001_B01,L5 IT ALM Cpa6 Gpr88
F2S4_160908_001_C01,L5 IT ALM Cpa6 Gpr88
F2S4_160908_001_D01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_001_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_001_F01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_001_G01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_001_H01,L5 IT ALM Tnc
F2S4_160908_002_A01,L5 IT ALM Tnc
F2S4_160908_002_B01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_002_C01,L5 IT ALM Cbln4 Fezf2
F2S4_160908_002_D01,L2/3 IT ALM Ptrf
F2S4_160908_002_E01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_002_F01,L5 IT ALM Tnc
F2S4_160908_002_G01,L5 IT ALM Tnc
F2S4_160908_002_H01,L5 IT ALM Tnc
F2S4_160908_003_A01,L5 IT ALM Tmem163 Arhgap25
F2S4_160908_003_B01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_003_C01,L5 IT ALM Tnc
F2S4_160908_003_D01,L6 IT ALM Tgfb1
F2S4_160908_003_E01,L5 IT ALM Tnc
F2S4_160908_003_F01,L6 IT ALM Tgfb1
F2S4_160908_003_G01,L2/3 IT ALM Sla
F2S4_160908_003_H01,L5 IT ALM Tnc
F2S4_160908_004_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_004_B01,L2/3 IT ALM Ptrf
F2S4_160908_004_C01,L2/3 IT ALM Sla
F2S4_160908_004_D01,L5 IT ALM Lypd1 Gpr88
F2S4_160908_004_E01,L5 IT ALM Tnc
F2S4_160908_004_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_004_G01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_004_H01,L5 IT ALM Tnc
F2S4_160908_005_A01,L5 IT ALM Tnc
F2S4_160908_005_B01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_005_C01,L5 IT ALM Cpa6 Gpr88
F2S4_160908_005_D01,L5 IT ALM Cbln4 Fezf2
F2S4_160908_005_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_005_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_005_G01,L5 IT ALM Lypd1 Gpr88
F2S4_160908_005_H01,L5 IT ALM Tnc
F2S4_160908_006_A01,L5 IT ALM Cpa6 Gpr88
F2S4_160908_006_B01,L5 IT ALM Tnc
F2S4_160908_006_C01,L2/3 IT ALM Ptrf
F2S4_160908_006_D01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_006_E01,L5 IT ALM Tnc
F2S4_160908_006_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_006_G01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_006_H01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_007_A01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_007_B01,L5 IT ALM Tnc
F2S4_160908_007_C01,L5 IT ALM Tnc
F2S4_160908_007_D01,L2/3 IT ALM Sla
F2S4_160908_007_E01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_007_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_007_G01,L5 IT ALM Tnc
F2S4_160908_007_H01,L5 IT ALM Tnc
F2S4_160908_008_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160908_008_B01,L5 IT ALM Tmem163 Arhgap25
F2S4_160908_008_C01,L5 IT ALM Tnc
F2S4_160908_008_D01,L2/3 IT ALM Sla
F2S4_160908_008_E01,L2/3 IT ALM Sla
F2S4_160908_008_F01,L5 IT ALM Gkn1 Pcdh19
F2S4_160908_008_G01,L5 IT ALM Tnc
F2S4_160908_008_H01,L6 IT ALM Tgfb1
F2S4_160915_001_A01,ALM-c
F2S4_160915_001_B01,ALM-c
F2S4_160915_001_C01,ALM-c
F2S4_160915_001_D01,ALM-c
F2S4_160915_001_E01,ALM-c
F2S4_160915_001_F01,ALM-c
F2S4_160915_001_G01,ALM-c
F2S4_160915_001_H01,ALM-c
F2S4_160915_002_B01,ALM-c
F2S4_160915_002_C01,ALM-c
F2S4_160915_002_D01,ALM-c
F2S4_160915_002_E01,ALM-c
F2S4_160915_002_F01,ALM-c
F2S4_160915_002_G01,ALM-c
F2S4_160915_002_H01,ALM-c
F2S4_160915_003_A01,Ctx-i
F2S4_160915_003_B01,Ctx-i
F2S4_160915_003_C01,Ctx-i
F2S4_160915_003_E01,Ctx-i
F2S4_160915_003_F01,Ctx-i
F2S4_160915_003_G01,Ctx-i
F2S4_160915_003_H01,Ctx-i
F2S4_160915_004_A01,Ctx-i
F2S4_160915_004_B01,Ctx-i
F2S4_160915_004_C01,Ctx-i
F2S4_160915_004_D01,Ctx-i
F2S4_160915_004_E01,Ctx-i
F2S4_160915_004_F01,Ctx-i
F2S4_160915_004_G01,Ctx-i
F2S4_160915_004_H01,Ctx-i
F2S4_160915_005_A01,Ctx-i
F2S4_160915_005_C01,Ctx-i
F2S4_160915_005_D01,Ctx-i
F2S4_160915_005_E01,Ctx-i
F2S4_160915_005_F01,Ctx-i
F2S4_160915_005_G01,Ctx-i
F2S4_160915_005_H01,Ctx-i
F2S4_160915_006_A01,Ctx-i
F2S4_160915_006_B01,Ctx-i
F2S4_160915_006_C01,Ctx-i
F2S4_160915_006_D01,Ctx-i
F2S4_160915_006_E01,Ctx-i
F2S4_160915_006_F01,Ctx-i
F2S4_160915_006_G01,Ctx-i
F2S4_160915_006_H01,Ctx-i
F2S4_160919_001_A01,Ctx-i
F2S4_160919_001_B01,Ctx-i
F2S4_160919_001_C01,Ctx-i
F2S4_160919_001_D01,Ctx-i
F2S4_160919_001_E01,Ctx-i
F2S4_160919_001_F01,Ctx-i
F2S4_160919_001_G01,Ctx-i
F2S4_160919_002_B01,Ctx-i
F2S4_160919_002_C01,Ctx-i
F2S4_160919_002_E01,Ctx-i
F2S4_160919_002_F01,Ctx-i
